id	source	target
10250	B729	C524
10251	B729	C525
10252	B730	A204
10253	B730	A1385
10254	B730	A1449
10255	B730	C1084
10256	B730	C1148
10257	B731	A320
10258	B731	A1414
10259	B731	A1519
10260	B731	A1576
10261	B731	A1761
10262	B731	A2036
10263	B731	C335
10264	B731	C1083
10265	B731	C1117
10266	B731	C1212
10267	B731	C1331
10268	B731	C1332
10269	B731	C1336
10270	B732	A1490
10271	B732	A1742
10272	B732	A1921
10273	B732	C32
10274	B733,	A554
10275	B733,	A657
10276	B733,	A1758
10277	B733,	A2195
10278	B733,	C206
10279	B733,	C209
10280	B733,	C259
10281	B733,	C681
10282	B733,	C690
10283	B733,	C700
10284	B734	A266
10285	B734	A688
10286	B734	A1207
10287	B734	A1572
10288	B734	C378
10289	B734	C394
10290	B734	C686
10291	B734	C693
10292	B734	C1464
10293	B735,	A713
10294	B735,	A817
10295	B735,	A933
10296	B735,	A1740
10297	B735,	A1766
10298	B735,	C1337
10299	B735,	C1356
10300	B736	A531
10301	B736	C8
10302	B737	A41
10303	B737	A1421
10304	B737	A1558
10305	B737	A1779
10306	B737	A1966
10307	B737	A2078
10308	B737	C507
10309	B737	C513
10310	B737	C562
10311	B737	C751
10312	B737	C753
10313	B737	C1372
10314	B737	C1373
10315	B737a	A1922
10316	B737a	C444
10317	B737a	C465
10318	B737a	C467
10319	B737a	C470
10320	B737a	C594
10321	B737a	C613
10322	B737a	C622
10323	B737a	C626
10324	B737a	C683
10325	B738	A2072
10326	B738	C784
10327	B738	C1302
10328	B739,	A338
10329	B739,	A558
10330	B739,	A1239
10331	B739,	C1150
10332	B739,	C1165
10333	B739,	C1187
10334	B740	A104
10335	B740	A319
10336	B740	A745
10337	B740	A1069
10338	B740	C950
10339	B740	C951
10340	B740	C952
10341	B740	C1337
10342	B740	C1348
10343	B740	C1350
10344	B740	C1356
10345	B741	A80
10346	B741	A100
10347	B741	A1485
10348	B741	A1589
10349	B741	A1954
10350	B741	C627
10351	B741	C1438
10352	B742	A1670+C562
10353	B742	A563
10354	B743	A54
10355	B743	A518
10356	B743	A683
10357	B743	A1018
10358	B743	A1023
10359	B743	A1124
10360	B743	A1220
10361	B743	A1259
10362	B743	A1569
10363	B743	A1599
10364	B743	A1624
10365	B743	A1707
10366	B743	A1849
10367	B743	A1850
10368	B743	A1911
10369	B743	A2045
10370	B743	C798
10371	B743	C1048
10372	B743	C1095
10373	B743	C1108
10374	B743	C1109
10375	B743	C1117
10376	B743	C1120
10377	B743	C1123
10378	B743	C1129
10379	B743	C1130
10380	B743	C1131
10381	B743	C1183
10382	B743	C1187
10383	B743	C1194
10384	B744	A1708
10385	B744	C733
10386	B745	A66
10387	B745	A383
10388	B745	A1240
10389	B745	A1561
10390	B745	A1584
10391	B745	A1709
10392	B745	C246
10393	B745	C247
10394	B745	C249
10395	B745	C252
10396	B745	C253
10397	B745	C254
10398	B745	C255
10399	B745	C257
10400	B745	C331
10401	B745	C740
10402	B745	C741
10403	B745	C742
10404	B745	C1060
10405	B746,	A1446
10406	B746,	C1145
10407	B747	A112
10408	B747	A1868
10409	B747	C495
10410	B747	C545
10411	B747	C660
10412	B748	A1616
10413	B748	C823
10414	B748	C971
10415	B749	A1167
10416	B749	A1176
10417	B749	A1201
10418	B749	A2101
10419	B749	C1155
10420	B749	C1157
10421	B749	C1159
10422	B749	C1170
10423	B749	C1343
10424	B749	C1345
10425	B750	A364
10426	B750	C1045
10427	B751	A776
10428	B751	C144
10429	B751	C148
10430	B751	C421
10431	B752,	A808
10432	B752,	A1219
10433	B752,	C51
10434	B752,	C53
10435	B752,	C57
10436	B753	A152
10437	B753	A256
10438	B753	A417
10439	B753	A1332
10440	B753	A1337
10441	B753	C306
10442	B753	C308
10443	B753	C313
10444	B753	C1095
10445	B753	C1174
10446	B753	C1176
10447	B754	A212
10448	B754	A1947
10449	B754	C1084
10450	B754	C1097
10451	B754	C1131
10452	B755	A903
10453	B755	C32
10454	B756	A396
10455	B756	A810
10456	B756	C952
10457	B757	A1392
10458	B757	A1906
10459	B757	C1145
10460	B758	A385
10461	B758	C1339
10462	B759	A96
10463	B759	A592
10464	B759	C12
10465	B759	C20
10466	B760	A1298
10467	B760	A1478
10468	B760	A1551
10469	B760	A1601
10470	B760	A1614
10471	B760	A1797
10472	B760	C905
10473	B760	C933
10474	B760	C934
10475	B760	C945
10476	B760	C946
10477	B760	C955
10478	B761	A1286
10479	B761	C1131
10480	B761	C1132
10481	B761	C1215
10482	B762	A1000
10483	B762	A1524
10484	B762	A1601
10485	B762	C934
10486	B763	A291
10487	B763	A303
10488	B763	A1993
10489	B763	C94
10490	B763	C101
10491	B763	C108
10492	B763	C112
10493	B763	C114
10494	B763	C122
10495	B763	C126
10496	B763	C128
10497	B763	C130
10498	B763	C136
10499	B763	C142
10500	B763	C1261
10501	B763	C1262
10502	B764	A307
10503	B764	C679
10504	B764	C696
10505	B764	C697
10506	B764	C698
10507	B765	A1773
10508	B765	C22
10509	B766	A1541a
10510	B766	C1431
10511	B767	A1037
10512	B767	C161a
10513	B768	A344
10514	B768	C180
10515	B768	C200
10516	B768	C208
10517	B768	C209
10518	B769	A343+C627
10519	B769	A629
10520	B770	A760
10521	B770	C1297
10522	B770	C1305
10523	B771	A560
10524	B771	A950
10525	B771	C568
10526	B771	C1453
10527	B772	A377
10528	B772	A1629
10529	B772	C1096
10530	B772	C1097
10531	B773	A159
10532	B773	A310
10533	B773	A1962
10534	B773	C325
10535	B773	C879
10536	B773	C885
10537	B773	C897
10538	B773	C985
10539	B773	C1006
10540	B774	A1059
10541	B774	C1117
10542	B775	A228
10543	B775	A885
10544	B775	C853
10545	B775	C856
10546	B776	A243
10547	B776	A815
10548	B776	A855
10549	B776	A1422
10550	B776	A1749
10551	B776	A1790
10552	B776	A2055
10553	B776	C77
10554	B776	C92
10555	B776	C332
10556	B776	C336
10557	B776	C816
10558	B776	C823
10559	B776	C905
10560	B776	C926
10561	B776	C975
10562	B777	A159
10563	B777	A843
10564	B777	A1373
10565	B777	A1759
10566	B777	A2086
10567	B777	C607
10568	B777	C611
10569	B777	C612
10570	B777	C869
10571	B777	C999a
10572	B778	A1083
10573	B778	A1724
10574	B778	C934
10575	B779	A1210
10576	B779	C1183
10577	B780	A83
10578	B780	A409
10579	B780	A924
10580	B780	A959
10581	B780	A1104
10582	B780	A2197
10583	B780	C833
10584	B780	C1333
10585	B780	C1335
10586	B780	C1452
10587	B780	C1464
10588	B781	A13
10589	B781	C1329
10590	B782	A819
10591	B782	A985
10592	B782	A990
10593	B782	A1456
10594	B782	A1461
10595	B782	A1626
10596	B782	A1933
10597	B782	A2080
10598	B782	C88
10599	B782	C98
10600	B782	C119
10601	B782	C473
10602	B782	C496
10603	B782	C519
10604	B782	C776
10605	B782	C796a
10606	B782	C817
10607	B782	C819
10608	B782	C1464
10609	B783	A25
10610	B783	A60
10611	B783	A140
10612	B783	A500
10613	B783	A603
10614	B783	A695
10615	B783	A856
10616	B783	A890
10617	B783	A1098
10618	B783	A1164
10619	B783	A1166
10620	B783	A1266
10621	B783	A1427
10622	B783	A16311852
10623	B783	A1892
10624	B783	C784
10625	B783	C883
10626	B783	C1084
10627	B783	C1096
10628	B783	C1097
10629	B783	C1213
10630	B783	C1245
10631	B783	C1257a
10632	B783	C1301
10633	B784	A55
10634	B784	A474
10635	B784	A622
10636	B784	A2147
10637	B784	C1075
10638	B784	C1089
10639	B784	C1092
10640	B784	C1093
10641	B784	C1094
10642	B784	C1095
10643	B784	C1105a
10644	B784	C1120
10645	B785	A1637—+C562
10646	B786	A566
10647	B786	A1952
10648	B786	C64
10649	B786	C575
10650	B786	C581
10651	B787	A467
10652	B787	A1452
10653	B787	C1455
10654	B787	C1459
10655	B788	A142
10656	B788	A819
10657	B788	A928
10658	B788	A1718
10659	B788	C1108
10660	B788	C1150
10661	B788	C1183
10662	B788	C1219
10663	B789	A991
10664	B789	C781
10665	B789	C784
10666	B790	A1226
10667	B790	A1268
10668	B790	C1117
10669	B790	C1120
10670	B791	A398
10671	B791	A1202
10672	B791	C586
10673	B791	C587
10674	B792	A2028
10675	B792	C629
10676	B793	A565
10677	B793	A992
10678	B793	A1294
10679	B793	C83
10680	B793	C725
10681	B793	C787
10682	B794	A127
10683	B794	C809
10684	B794	C810
10685	B794	C816
10686	B794	C817
10687	B794	C823
10688	B795	A465
10689	B795	A2097
10690	B795	C1016
10691	B795	C1029
10692	B795	C1039
10693	B796	A993
10694	B796	A1140
10695	B796	A1775
10696	B796	A1957
10697	B796	C522
10698	B796	C1373
10699	B796	C1374
10700	B797	A122
10701	B797	A978
10702	B797	A980
10703	B797	A1342
10704	B797	C872
10705	B797	C874
10706	B797	C876
10707	B797	C877
10708	B798	A2092
10709	B798	C21
10710	B798	C24
10711	B798	C25
10712	B798	C833
10713	B798	C858
10714	B799	A1246
10715	B799	A1255
10716	B799	A1575
10717	B799	C1111
10718	B799	C1138
10719	B799	C1139
10720	B800	A895
10721	B800	A1234
10722	B800	A1445
10723	B800	C1105
10724	B800	C1145
10725	B800	C1184
10726	B801	A427
10727	B801	A806
10728	B801	A1346
10729	B801	A1549
10730	B801	A1550
10731	B801	A1982
10732	B801	C1118
10733	B801	C1119
10734	B801	C1131
10735	B801	C1149a
10736	B801	C1381
10737	B802	A37
10738	B802	A676
10739	B802	A735
10740	B802	C1108
10741	B802	C1151
10742	B802	C1192
10743	B802	C1210
10744	B803	A138
10745	B803	A239
10746	B803	A346
10747	B803	A1147
10748	B803	A1192
10749	B803	A1814
10750	B803	C1157
10751	B803	C1159
10752	B803	C1162
10753	B803	C1163
10754	B803	C1164
10755	B803	C1166
10756	B803	C1180
10757	B803	C1183
10758	B803	C1202
10759	B803	C1208
10760	B803	C1410
10761	B804	A542
10762	B804	A929
10763	B804	A2165
10764	B804	C1074
10765	B804	C1108
10766	B804	C1138
10767	B805	A941
10768	B805	C974
10769	B806	A107
10770	B806	C258
10771	B807	A59
10772	B807	A448
10773	B807	C920
10774	B807	C930
10775	B808	A394
10776	B808	A424
10777	B808	A472
10778	B808	A730
10779	B808	A747
10780	B808	A1771
10781	B808	C1446
10782	B808	C1453
10783	B808	C1454
10784	B809	A581
10785	B809	C1095
10786	B810	A333
10787	B810	A351
10788	B810	A902
10789	B810	C1084
10790	B810	C1112
10791	B810	C1113
10792	B810	C1215
10793	B810	C1221
10794	B811	A224
10795	B811	A479
10796	B811	A780
10797	B811	A878
10798	B811	A1810
10799	B811	C1457
10800	B811	C1458
10801	B812	A653
10802	B812	A654
10803	B812	A788
10804	B812	A1152
10805	B812	A1269
10806	B812	A1331
10807	B812	A1523
10808	B812	A1808
10809	B812	C784
10810	B812	C1299
10811	B812	C1302
10812	B812	C1348
10813	B812	C1355
10814	B812	C1405
10815	B812	C1414
10816	B812	C1417
10817	B813	A528
10818	B813	C442
10819	B814	A381
10820	B814	A1440
10821	B814	C328
10822	B814	C330
10823	B814	C429
10824	B814	C430
10825	B814	C914
10826	B815	A89
10827	B815	A1076
10828	B815	A1623
10829	B815	A1822
10830	B815	C83
10831	B815	C499
10832	B815	C506
10833	B815	C696
10834	B815	C698
10835	B815	C743
10836	B816	A221
10837	B816	A352
10838	B816	A768
10839	B816	A1097
10840	B816	A1125
10841	B816	A1315
10842	B816	A1667
10843	B816	A1768
10844	B816	A2023
10845	B816	A2047
10846	B816	C1115
10847	B816	C1117
10848	B816	C1120
10849	B816	C1129
10850	B816	C1138
10851	B816	C1145
10852	B817	A1053
10853	B817	C1024
10854	B818	A1007
10855	B818	C506
10856	B819	A759
10857	B819	A1799
10858	B819	A2169
10859	B819	C727
10860	B819	C1314
10861	B819	C1340
10862	B820	A1963
10863	B820	C1011
10864	B820	C1018
10865	B820	C1036
10866	B821	A1368
10867	B821	C99
10868	B821	C389
10869	B821	C404
10870	B822	A1661+C562
10871	B822	A563
10872	B823	A971
10873	B823	A1386
10874	B823	A1938
10875	B823	C338
10876	B823	C497
10877	B823	C506
10878	B823	C531
10879	B823	C815
10880	B824	A591
10881	B824	A1508
10882	B824	A1636
10883	B824	A2141
10884	B824	C305
10885	B824	C307
10886	B824	C309
10887	B824	C310
10888	B824	C314
10889	B824	C317
10890	B825	A450
10891	B825	A717
10892	B825	C1460
10893	B826	A751
10894	B826	C1097
10895	B827	A1344
10896	B827	C339
10897	B828	A782
10898	B828	A934
10899	B828	A1190
10900	B828	C1123
10901	B828	C1129
10902	B829	A766
10903	B829	C1365
10904	B830	A1431
10905	B830	A1565
10906	B830	A1817
10907	B830	C419
10908	B830	C565
10909	B830	C596
10910	B830	C632
10911	B831	A257
10912	B831	A281
10913	B831	C150
10914	B831	C160
10915	B831	C508
10916	B831	C526
10917	B832	A2174
10918	B832	C1458
10919	B833	A1998
10920	B833	C75
10921	B833	C76
10922	B833	C83
10923	B834	A731
10924	B834	C1150
10925	B834	C1157
10926	B835	A339
10927	B835	A697
10928	B835	A723
10929	B835	C1201
10930	B835	C1203
10931	B836	A826
10932	B836	A1638
10933	B836	A1694
10934	B836	A2016
10935	B836	A2067
10936	B836	C944
10937	B836	C946
10938	B836	C950
10939	B836	C951
10940	B836	C952
10941	B836	C954
10942	B836	C1014
10943	B836	C1356
10944	B836	C1383
10945	B837	A471
10946	B837	C910
10947	B837	C911
10948	B837	C921
10949	B837	C938
10950	B837	C943
10951	B838	A189
10952	B838	C961
10953	B839	A1048
10954	B839	C562
10955	B840	A1150
10956	B840	A1472
10957	B840	C1175
10958	B840	C1187
10959	B841	A87
10960	B841	A395
10961	B841	A733
10962	B841	A753
10963	B841	A873
10964	B841	A1025
10965	B841	A1127
10966	B841	A1170
10967	B841	A1225
10968	B841	A1484
10969	B841	A1726
10970	B841	A2038
10971	B841	C1111
10972	B841	C1119
10973	B841	C1120
10974	B841	C1121
10975	B841	C1122
10976	B841	C1125
10977	B841	C1126
10978	B841	C1129
10979	B841	C1135
10980	B841	C1147
10981	B842	A881
10982	B842	C1084
10983	B843	A124
10984	B843	A543
10985	B843	A618
10986	B843	A631
10987	B843	A927
10988	B843	A1721
10989	B843	A2082
10990	B843	C682
10991	B843	C686
10992	B843	C694
10993	B843	C698
10994	B844	A435
10995	B844	A1953
10996	B844	C473
10997	B844	C592
10998	B845	A1042
10999	B845	C1040
11000	B846	A1755
11001	B846	C1204
11002	B847	A1538
11003	B847	C805
11004	B848	A822
11005	B848	A1010
11006	B848	A1765
11007	B848	C1084
11008	B848	C1096
11009	B848	C1149
11010	B849	A401
11011	B849	A443
11012	B849	A1158
11013	B849	A1398
11014	B849	C1087
11015	B849	C1233
11016	B849	C1241
11017	B849	C1245
